agegroup,infectionstatus,hospital_type,Class,p_class
6 to 10 years,HBCI,Primary,Penicillins,0.262987012987013
6 to 10 years,HBCI,Primary,Quinolones,0.03896103896103897
6 to 10 years,HBCI,Primary,Sulphonamides,0.02922077922077922
6 to 10 years,HBCI,Primary,Tetracyclines,0.009740259740259742
6 to 10 years,HBCI,District,Aminoglycosides,0.04240282685512368
6 to 10 years,HBCI,District,Amphenicols,0.07692307692307693
6 to 10 years,HBCI,District,Carbapenems,0.0032617559119325905
6 to 10 years,HBCI,District,Cephalosporins,0.26094047295460726
6 to 10 years,HBCI,District,Glycopeptides,0.029355803207393314
6 to 10 years,HBCI,District,Lincosamides,0.006523511823865181
6 to 10 years,HBCI,District,Macrolides,0.05871160641478663
6 to 10 years,HBCI,District,Nitroimidazoles,0.21527589018755097
6 to 10 years,HBCI,District,Penicillins,0.21853764609948356
6 to 10 years,HBCI,District,Quinolones,0.013047023647730362
6 to 10 years,HBCI,District,Sulphonamides,0.04566458276705627
6 to 10 years,HBCI,District,Tetracyclines,0.029355803207393314
6 to 10 years,HBCI,Tertiary,Aminoglycosides,0.09611829944547134
6 to 10 years,HBCI,Tertiary,Amphenicols,0.0018484288354898336
6 to 10 years,HBCI,Tertiary,Carbapenems,0.022181146025878003
6 to 10 years,HBCI,Tertiary,Cephalosporins,0.2199630314232902
6 to 10 years,HBCI,Tertiary,Glycopeptides,0.027726432532347505
6 to 10 years,HBCI,Tertiary,Lincosamides,0.0036968576709796672
6 to 10 years,HBCI,Tertiary,Macrolides,0.009242144177449169
6 to 10 years,HBCI,Tertiary,Nitroimidazoles,0.20147874306839186
6 to 10 years,HBCI,Tertiary,Penicillins,0.3179297597042514
6 to 10 years,HBCI,Tertiary,Quinolones,0.014787430683918669
6 to 10 years,HBCI,Tertiary,Sulphonamides,0.059149722735674676
6 to 10 years,HBCI,Tertiary,Tetracyclines,0.025878003696857672
6 to 10 years,HBCI,Specialist,Aminoglycosides,0.026143790849673203
6 to 10 years,HBCI,Specialist,Amphenicols,0.05882352941176471
6 to 10 years,HBCI,Specialist,Carbapenems,0.06971677559912855
6 to 10 years,HBCI,Specialist,Cephalosporins,0.33986928104575165
6 to 10 years,HBCI,Specialist,Glycopeptides,0.06100217864923747
6 to 10 years,HBCI,Specialist,Lincosamides,0.05882352941176471
6 to 10 years,HBCI,Specialist,Macrolides,0.008714596949891068
6 to 10 years,HBCI,Specialist,Nitroimidazoles,0.10457516339869281
6 to 10 years,HBCI,Specialist,Penicillins,0.09586056644880175
6 to 10 years,HBCI,Specialist,Quinolones,0.05882352941176471
6 to 10 years,HBCI,Specialist,Sulphonamides,0.05882352941176471
6 to 10 years,HBCI,Specialist,Tetracyclines,0.05882352941176471
6 to 10 years,NIC,Primary,Aminoglycosides,0.051948051948051945
6 to 10 years,NIC,Primary,Amphenicols,0.0
6 to 10 years,NIC,Primary,Carbapenems,0.0
6 to 10 years,NIC,Primary,Cephalosporins,0.2337662337662337
6 to 10 years,NIC,Primary,Glycopeptides,0.0
6 to 10 years,NIC,Primary,Lincosamides,0.0
6 to 10 years,NIC,Primary,Macrolides,0.05194805194805196
6 to 10 years,NIC,Primary,Nitroimidazoles,0.20779220779220792
6 to 10 years,NIC,Primary,Penicillins,0.35064935064935054
6 to 10 years,NIC,Primary,Quinolones,0.051948051948051945
6 to 10 years,NIC,Primary,Sulphonamides,0.03896103896103895
6 to 10 years,NIC,Primary,Tetracyclines,0.012987012987012988
6 to 10 years,NIC,District,Aminoglycosides,0.045936395759717315
6 to 10 years,NIC,District,Amphenicols,0.0
6 to 10 years,NIC,District,Carbapenems,0.0035335689045936404
6 to 10 years,NIC,District,Cephalosporins,0.28268551236749107
6 to 10 years,NIC,District,Glycopeptides,0.031802120141342774
6 to 10 years,NIC,District,Lincosamides,0.007067137809187286
6 to 10 years,NIC,District,Macrolides,0.06360424028268553
6 to 10 years,NIC,District,Nitroimidazoles,0.2332155477031804
6 to 10 years,NIC,District,Penicillins,0.23674911660777373
6 to 10 years,NIC,District,Quinolones,0.01413427561837456
6 to 10 years,NIC,District,Sulphonamides,0.04946996466431098
6 to 10 years,NIC,District,Tetracyclines,0.03180212014134277
6 to 10 years,NIC,Tertiary,Aminoglycosides,0.09611829944547136
6 to 10 years,NIC,Tertiary,Amphenicols,0.0018484288354898332
6 to 10 years,NIC,Tertiary,Carbapenems,0.022181146025878
6 to 10 years,NIC,Tertiary,Cephalosporins,0.2199630314232902
6 to 10 years,NIC,Tertiary,Glycopeptides,0.02772643253234751
6 to 10 years,NIC,Tertiary,Lincosamides,0.0036968576709796694
6 to 10 years,NIC,Tertiary,Macrolides,0.009242144177449167
6 to 10 years,NIC,Tertiary,Nitroimidazoles,0.20147874306839192
6 to 10 years,NIC,Tertiary,Penicillins,0.3179297597042513
6 to 10 years,NIC,Tertiary,Quinolones,0.01478743068391867
6 to 10 years,NIC,Tertiary,Sulphonamides,0.05914972273567467
6 to 10 years,NIC,Tertiary,Tetracyclines,0.02587800369685767
6 to 10 years,NIC,Specialist,Aminoglycosides,0.03703703703703703
6 to 10 years,NIC,Specialist,Amphenicols,0.0
6 to 10 years,NIC,Specialist,Carbapenems,0.09876543209876543
6 to 10 years,NIC,Specialist,Cephalosporins,0.4814814814814815
6 to 10 years,NIC,Specialist,Glycopeptides,0.08641975308641979
6 to 10 years,NIC,Specialist,Lincosamides,0.0
6 to 10 years,NIC,Specialist,Macrolides,0.012345679012345682
6 to 10 years,NIC,Specialist,Nitroimidazoles,0.14814814814814814
6 to 10 years,NIC,Specialist,Penicillins,0.1358024691358024
6 to 10 years,NIC,Specialist,Quinolones,0.0
6 to 10 years,NIC,Specialist,Sulphonamides,0.0
6 to 10 years,NIC,Specialist,Tetracyclines,0.0
11 to 15 years,CAI,Primary,Aminoglycosides,0.05194805194805195
11 to 15 years,CAI,Primary,Amphenicols,0.0
11 to 15 years,CAI,Primary,Carbapenems,0.0
11 to 15 years,CAI,Primary,Cephalosporins,0.23376623376623368
11 to 15 years,CAI,Primary,Glycopeptides,0.0
11 to 15 years,CAI,Primary,Lincosamides,0.0
11 to 15 years,CAI,Primary,Macrolides,0.05194805194805197
11 to 15 years,CAI,Primary,Nitroimidazoles,0.20779220779220792
11 to 15 years,CAI,Primary,Penicillins,0.35064935064935054
11 to 15 years,CAI,Primary,Quinolones,0.051948051948051945
11 to 15 years,CAI,Primary,Sulphonamides,0.03896103896103895
11 to 15 years,CAI,Primary,Tetracyclines,0.012987012987012988
11 to 15 years,CAI,District,Aminoglycosides,0.04593639575971732
11 to 15 years,CAI,District,Amphenicols,0.0
11 to 15 years,CAI,District,Carbapenems,0.0035335689045936404
11 to 15 years,CAI,District,Cephalosporins,0.28268551236749107
11 to 15 years,CAI,District,Glycopeptides,0.03180212014134278
11 to 15 years,CAI,District,Lincosamides,0.007067137809187287
11 to 15 years,CAI,District,Macrolides,0.06360424028268555
11 to 15 years,CAI,District,Nitroimidazoles,0.23321554770318031
11 to 15 years,CAI,District,Penicillins,0.23674911660777379
11 to 15 years,CAI,District,Quinolones,0.014134275618374563
11 to 15 years,CAI,District,Sulphonamides,0.04946996466431098
11 to 15 years,CAI,District,Tetracyclines,0.03180212014134277
11 to 15 years,CAI,Tertiary,Aminoglycosides,0.09611829944547134
11 to 15 years,CAI,Tertiary,Amphenicols,0.001848428835489833
11 to 15 years,CAI,Tertiary,Carbapenems,0.022181146025877993
11 to 15 years,CAI,Tertiary,Cephalosporins,0.21996303142329024
11 to 15 years,CAI,Tertiary,Glycopeptides,0.027726432532347505
11 to 15 years,CAI,Tertiary,Lincosamides,0.0036968576709796703
11 to 15 years,CAI,Tertiary,Macrolides,0.009242144177449169
11 to 15 years,CAI,Tertiary,Nitroimidazoles,0.20147874306839197
11 to 15 years,CAI,Tertiary,Penicillins,0.31792975970425125
11 to 15 years,CAI,Tertiary,Quinolones,0.01478743068391867
11 to 15 years,CAI,Tertiary,Sulphonamides,0.05914972273567468
11 to 15 years,CAI,Tertiary,Tetracyclines,0.02587800369685767
11 to 15 years,CAI,Specialist,Aminoglycosides,0.03703703703703702
11 to 15 years,CAI,Specialist,Amphenicols,0.0
11 to 15 years,CAI,Specialist,Carbapenems,0.09876543209876545
11 to 15 years,CAI,Specialist,Cephalosporins,0.4814814814814815
11 to 15 years,CAI,Specialist,Glycopeptides,0.08641975308641979
11 to 15 years,CAI,Specialist,Lincosamides,0.0
11 to 15 years,CAI,Specialist,Macrolides,0.01234567901234568
11 to 15 years,CAI,Specialist,Nitroimidazoles,0.14814814814814817
11 to 15 years,CAI,Specialist,Penicillins,0.13580246913580238
11 to 15 years,CAI,Specialist,Quinolones,0.0
11 to 15 years,CAI,Specialist,Sulphonamides,0.0
11 to 15 years,CAI,Specialist,Tetracyclines,0.0
11 to 15 years,HAI,Primary,Aminoglycosides,0.05194805194805194
11 to 15 years,HAI,Primary,Amphenicols,0.0
11 to 15 years,HAI,Primary,Carbapenems,0.0
11 to 15 years,HAI,Primary,Cephalosporins,0.23376623376623368
11 to 15 years,HAI,Primary,Glycopeptides,0.0
11 to 15 years,HAI,Primary,Lincosamides,0.0
11 to 15 years,HAI,Primary,Macrolides,0.051948051948051965
11 to 15 years,HAI,Primary,Nitroimidazoles,0.20779220779220792
11 to 15 years,HAI,Primary,Penicillins,0.35064935064935054
11 to 15 years,HAI,Primary,Quinolones,0.051948051948051945
11 to 15 years,HAI,Primary,Sulphonamides,0.03896103896103895
11 to 15 years,HAI,Primary,Tetracyclines,0.01298701298701299
11 to 15 years,HAI,District,Aminoglycosides,0.045936395759717315
11 to 15 years,HAI,District,Amphenicols,0.0
11 to 15 years,HAI,District,Carbapenems,0.00353356890459364
11 to 15 years,HAI,District,Cephalosporins,0.28268551236749107
11 to 15 years,HAI,District,Glycopeptides,0.03180212014134278
11 to 15 years,HAI,District,Lincosamides,0.007067137809187285
11 to 15 years,HAI,District,Macrolides,0.06360424028268553
11 to 15 years,HAI,District,Nitroimidazoles,0.23321554770318037
11 to 15 years,HAI,District,Penicillins,0.23674911660777376
11 to 15 years,HAI,District,Quinolones,0.01413427561837456
11 to 15 years,HAI,District,Sulphonamides,0.04946996466431097
11 to 15 years,HAI,District,Tetracyclines,0.031802120141342774
11 to 15 years,HAI,Tertiary,Aminoglycosides,0.09611829944547134
11 to 15 years,HAI,Tertiary,Amphenicols,0.0018484288354898336
11 to 15 years,HAI,Tertiary,Carbapenems,0.022181146025877993
11 to 15 years,HAI,Tertiary,Cephalosporins,0.21996303142329024
11 to 15 years,HAI,Tertiary,Glycopeptides,0.027726432532347505
11 to 15 years,HAI,Tertiary,Lincosamides,0.0036968576709796703
11 to 15 years,HAI,Tertiary,Macrolides,0.009242144177449167
11 to 15 years,HAI,Tertiary,Nitroimidazoles,0.20147874306839197
11 to 15 years,HAI,Tertiary,Penicillins,0.3179297597042513
11 to 15 years,HAI,Tertiary,Quinolones,0.014787430683918672
11 to 15 years,HAI,Tertiary,Sulphonamides,0.05914972273567469
11 to 15 years,HAI,Tertiary,Tetracyclines,0.025878003696857672
11 to 15 years,HAI,Specialist,Aminoglycosides,0.037037037037037035
11 to 15 years,HAI,Specialist,Amphenicols,0.0
11 to 15 years,HAI,Specialist,Carbapenems,0.09876543209876543
11 to 15 years,HAI,Specialist,Cephalosporins,0.4814814814814815
11 to 15 years,HAI,Specialist,Glycopeptides,0.08641975308641978
11 to 15 years,HAI,Specialist,Lincosamides,0.0
11 to 15 years,HAI,Specialist,Macrolides,0.012345679012345678
11 to 15 years,HAI,Specialist,Nitroimidazoles,0.14814814814814814
11 to 15 years,HAI,Specialist,Penicillins,0.1358024691358024
11 to 15 years,HAI,Specialist,Quinolones,0.0
11 to 15 years,HAI,Specialist,Sulphonamides,0.0
11 to 15 years,HAI,Specialist,Tetracyclines,0.0
11 to 15 years,HBCI,Primary,Aminoglycosides,0.03896103896103897
11 to 15 years,HBCI,Primary,Amphenicols,0.0625
11 to 15 years,HBCI,Primary,Carbapenems,0.0625
11 to 15 years,HBCI,Primary,Cephalosporins,0.17532467532467533
11 to 15 years,HBCI,Primary,Glycopeptides,0.0625
11 to 15 years,HBCI,Primary,Lincosamides,0.0625
11 to 15 years,HBCI,Primary,Macrolides,0.03896103896103897
11 to 15 years,HBCI,Primary,Nitroimidazoles,0.15584415584415587
11 to 15 years,HBCI,Primary,Penicillins,0.262987012987013
11 to 15 years,HBCI,Primary,Quinolones,0.03896103896103897
11 to 15 years,HBCI,Primary,Sulphonamides,0.02922077922077922
11 to 15 years,HBCI,Primary,Tetracyclines,0.009740259740259742
11 to 15 years,HBCI,District,Aminoglycosides,0.04240282685512368
11 to 15 years,HBCI,District,Amphenicols,0.07692307692307693
11 to 15 years,HBCI,District,Carbapenems,0.0032617559119325905
11 to 15 years,HBCI,District,Cephalosporins,0.26094047295460726
11 to 15 years,HBCI,District,Glycopeptides,0.029355803207393314
11 to 15 years,HBCI,District,Lincosamides,0.006523511823865181
11 to 15 years,HBCI,District,Macrolides,0.05871160641478663
11 to 15 years,HBCI,District,Nitroimidazoles,0.21527589018755097
11 to 15 years,HBCI,District,Penicillins,0.21853764609948356
11 to 15 years,HBCI,District,Quinolones,0.013047023647730362
11 to 15 years,HBCI,District,Sulphonamides,0.04566458276705627
11 to 15 years,HBCI,District,Tetracyclines,0.029355803207393314
11 to 15 years,HBCI,Tertiary,Aminoglycosides,0.09611829944547134
11 to 15 years,HBCI,Tertiary,Amphenicols,0.0018484288354898336
11 to 15 years,HBCI,Tertiary,Carbapenems,0.022181146025878003
11 to 15 years,HBCI,Tertiary,Cephalosporins,0.2199630314232902
11 to 15 years,HBCI,Tertiary,Glycopeptides,0.027726432532347505
11 to 15 years,HBCI,Tertiary,Lincosamides,0.0036968576709796672
11 to 15 years,HBCI,Tertiary,Macrolides,0.009242144177449169
11 to 15 years,HBCI,Tertiary,Nitroimidazoles,0.20147874306839186
11 to 15 years,HBCI,Tertiary,Penicillins,0.3179297597042514
11 to 15 years,HBCI,Tertiary,Quinolones,0.014787430683918669
11 to 15 years,HBCI,Tertiary,Sulphonamides,0.059149722735674676
11 to 15 years,HBCI,Tertiary,Tetracyclines,0.025878003696857672
11 to 15 years,HBCI,Specialist,Aminoglycosides,0.026143790849673203
11 to 15 years,HBCI,Specialist,Amphenicols,0.05882352941176471
11 to 15 years,HBCI,Specialist,Carbapenems,0.06971677559912855
11 to 15 years,HBCI,Specialist,Cephalosporins,0.33986928104575165
11 to 15 years,HBCI,Specialist,Glycopeptides,0.06100217864923747
11 to 15 years,HBCI,Specialist,Lincosamides,0.05882352941176471
11 to 15 years,HBCI,Specialist,Macrolides,0.008714596949891068
11 to 15 years,HBCI,Specialist,Nitroimidazoles,0.10457516339869281
11 to 15 years,HBCI,Specialist,Penicillins,0.09586056644880175
11 to 15 years,HBCI,Specialist,Quinolones,0.05882352941176471
11 to 15 years,HBCI,Specialist,Sulphonamides,0.05882352941176471
11 to 15 years,HBCI,Specialist,Tetracyclines,0.05882352941176471
11 to 15 years,NIC,Primary,Aminoglycosides,0.05194805194805195
11 to 15 years,NIC,Primary,Amphenicols,0.0
11 to 15 years,NIC,Primary,Carbapenems,0.0
11 to 15 years,NIC,Primary,Cephalosporins,0.2337662337662337
11 to 15 years,NIC,Primary,Glycopeptides,0.0
11 to 15 years,NIC,Primary,Lincosamides,0.0
11 to 15 years,NIC,Primary,Macrolides,0.051948051948051965
11 to 15 years,NIC,Primary,Nitroimidazoles,0.20779220779220792
11 to 15 years,NIC,Primary,Penicillins,0.35064935064935066
11 to 15 years,NIC,Primary,Quinolones,0.05194805194805194
11 to 15 years,NIC,Primary,Sulphonamides,0.03896103896103896
11 to 15 years,NIC,Primary,Tetracyclines,0.012987012987012988
11 to 15 years,NIC,District,Aminoglycosides,0.045936395759717315
11 to 15 years,NIC,District,Amphenicols,0.0
11 to 15 years,NIC,District,Carbapenems,0.00353356890459364
11 to 15 years,NIC,District,Cephalosporins,0.28268551236749107
11 to 15 years,NIC,District,Glycopeptides,0.031802120141342774
11 to 15 years,NIC,District,Lincosamides,0.007067137809187286
11 to 15 years,NIC,District,Macrolides,0.06360424028268553
11 to 15 years,NIC,District,Nitroimidazoles,0.23321554770318031
11 to 15 years,NIC,District,Penicillins,0.23674911660777376
11 to 15 years,NIC,District,Quinolones,0.01413427561837456
11 to 15 years,NIC,District,Sulphonamides,0.04946996466431097
11 to 15 years,NIC,District,Tetracyclines,0.03180212014134277
11 to 15 years,NIC,Tertiary,Aminoglycosides,0.09611829944547134
11 to 15 years,NIC,Tertiary,Amphenicols,0.0018484288354898332
11 to 15 years,NIC,Tertiary,Carbapenems,0.022181146025877996
11 to 15 years,NIC,Tertiary,Cephalosporins,0.2199630314232902
11 to 15 years,NIC,Tertiary,Glycopeptides,0.02772643253234751
11 to 15 years,NIC,Tertiary,Lincosamides,0.0036968576709796694
11 to 15 years,NIC,Tertiary,Macrolides,0.009242144177449167
11 to 15 years,NIC,Tertiary,Nitroimidazoles,0.20147874306839192
11 to 15 years,NIC,Tertiary,Penicillins,0.3179297597042513
11 to 15 years,NIC,Tertiary,Quinolones,0.01478743068391867
11 to 15 years,NIC,Tertiary,Sulphonamides,0.05914972273567468
11 to 15 years,NIC,Tertiary,Tetracyclines,0.025878003696857676
11 to 15 years,NIC,Specialist,Aminoglycosides,0.03703703703703702
11 to 15 years,NIC,Specialist,Amphenicols,0.0
11 to 15 years,NIC,Specialist,Carbapenems,0.09876543209876543
11 to 15 years,NIC,Specialist,Cephalosporins,0.48148148148148145
11 to 15 years,NIC,Specialist,Glycopeptides,0.08641975308641979
11 to 15 years,NIC,Specialist,Lincosamides,0.0
11 to 15 years,NIC,Specialist,Macrolides,0.01234567901234568
11 to 15 years,NIC,Specialist,Nitroimidazoles,0.14814814814814817
11 to 15 years,NIC,Specialist,Penicillins,0.13580246913580243
11 to 15 years,NIC,Specialist,Quinolones,0.0
11 to 15 years,NIC,Specialist,Sulphonamides,0.0
11 to 15 years,NIC,Specialist,Tetracyclines,0.0
16 to 20 years,CAI,Primary,Aminoglycosides,0.051948051948051945
16 to 20 years,CAI,Primary,Amphenicols,0.0
16 to 20 years,CAI,Primary,Carbapenems,0.0
16 to 20 years,CAI,Primary,Cephalosporins,0.23376623376623368
16 to 20 years,CAI,Primary,Glycopeptides,0.0
16 to 20 years,CAI,Primary,Lincosamides,0.0
16 to 20 years,CAI,Primary,Macrolides,0.05194805194805196
16 to 20 years,CAI,Primary,Nitroimidazoles,0.20779220779220792
16 to 20 years,CAI,Primary,Penicillins,0.3506493506493506
16 to 20 years,CAI,Primary,Quinolones,0.051948051948051945
16 to 20 years,CAI,Primary,Sulphonamides,0.03896103896103896
16 to 20 years,CAI,Primary,Tetracyclines,0.01298701298701299
16 to 20 years,CAI,District,Aminoglycosides,0.04593639575971732
16 to 20 years,CAI,District,Amphenicols,0.0
16 to 20 years,CAI,District,Carbapenems,0.00353356890459364
16 to 20 years,CAI,District,Cephalosporins,0.28268551236749107
16 to 20 years,CAI,District,Glycopeptides,0.03180212014134278
16 to 20 years,CAI,District,Lincosamides,0.007067137809187286
16 to 20 years,CAI,District,Macrolides,0.06360424028268555
16 to 20 years,CAI,District,Nitroimidazoles,0.23321554770318034
16 to 20 years,CAI,District,Penicillins,0.23674911660777376
16 to 20 years,CAI,District,Quinolones,0.014134275618374562
16 to 20 years,CAI,District,Sulphonamides,0.049469964664310966
16 to 20 years,CAI,District,Tetracyclines,0.031802120141342774
16 to 20 years,CAI,Tertiary,Aminoglycosides,0.09611829944547136
16 to 20 years,CAI,Tertiary,Amphenicols,0.001848428835489833
16 to 20 years,CAI,Tertiary,Carbapenems,0.022181146025878
16 to 20 years,CAI,Tertiary,Cephalosporins,0.21996303142329018
16 to 20 years,CAI,Tertiary,Glycopeptides,0.027726432532347512
16 to 20 years,CAI,Tertiary,Lincosamides,0.00369685767097967
16 to 20 years,CAI,Tertiary,Macrolides,0.009242144177449165
16 to 20 years,CAI,Tertiary,Nitroimidazoles,0.20147874306839197
16 to 20 years,CAI,Tertiary,Penicillins,0.31792975970425125
16 to 20 years,CAI,Tertiary,Quinolones,0.01478743068391867
16 to 20 years,CAI,Tertiary,Sulphonamides,0.05914972273567469
16 to 20 years,CAI,Tertiary,Tetracyclines,0.025878003696857672
16 to 20 years,CAI,Specialist,Aminoglycosides,0.037037037037037035
16 to 20 years,CAI,Specialist,Amphenicols,0.0
16 to 20 years,CAI,Specialist,Carbapenems,0.09876543209876544
16 to 20 years,CAI,Specialist,Cephalosporins,0.4814814814814815
16 to 20 years,CAI,Specialist,Glycopeptides,0.0864197530864198
16 to 20 years,CAI,Specialist,Lincosamides,0.0
16 to 20 years,CAI,Specialist,Macrolides,0.012345679012345682
16 to 20 years,CAI,Specialist,Nitroimidazoles,0.14814814814814817
16 to 20 years,CAI,Specialist,Penicillins,0.1358024691358024
16 to 20 years,CAI,Specialist,Quinolones,0.0
16 to 20 years,CAI,Specialist,Sulphonamides,0.0
16 to 20 years,CAI,Specialist,Tetracyclines,0.0
16 to 20 years,HAI,Primary,Aminoglycosides,0.05194805194805195
16 to 20 years,HAI,Primary,Amphenicols,0.0
16 to 20 years,HAI,Primary,Carbapenems,0.0
16 to 20 years,HAI,Primary,Cephalosporins,0.23376623376623373
16 to 20 years,HAI,Primary,Glycopeptides,0.0
16 to 20 years,HAI,Primary,Lincosamides,0.0
16 to 20 years,HAI,Primary,Macrolides,0.051948051948051965
16 to 20 years,HAI,Primary,Nitroimidazoles,0.20779220779220792
16 to 20 years,HAI,Primary,Penicillins,0.35064935064935054
16 to 20 years,HAI,Primary,Quinolones,0.051948051948051945
16 to 20 years,HAI,Primary,Sulphonamides,0.038961038961038946
16 to 20 years,HAI,Primary,Tetracyclines,0.01298701298701299
16 to 20 years,HAI,District,Aminoglycosides,0.04593639575971732
16 to 20 years,HAI,District,Amphenicols,0.0
16 to 20 years,HAI,District,Carbapenems,0.00353356890459364
16 to 20 years,HAI,District,Cephalosporins,0.282685512367491
16 to 20 years,HAI,District,Glycopeptides,0.03180212014134278
16 to 20 years,HAI,District,Lincosamides,0.007067137809187287
16 to 20 years,HAI,District,Macrolides,0.06360424028268553
16 to 20 years,HAI,District,Nitroimidazoles,0.23321554770318034
16 to 20 years,HAI,District,Penicillins,0.23674911660777379
16 to 20 years,HAI,District,Quinolones,0.014134275618374562
16 to 20 years,HAI,District,Sulphonamides,0.04946996466431097
16 to 20 years,HAI,District,Tetracyclines,0.03180212014134277
16 to 20 years,HAI,Tertiary,Aminoglycosides,0.09611829944547134
16 to 20 years,HAI,Tertiary,Amphenicols,0.0018484288354898334
16 to 20 years,HAI,Tertiary,Carbapenems,0.022181146025877996
16 to 20 years,HAI,Tertiary,Cephalosporins,0.2199630314232902
16 to 20 years,HAI,Tertiary,Glycopeptides,0.027726432532347505
16 to 20 years,HAI,Tertiary,Lincosamides,0.00369685767097967
16 to 20 years,HAI,Tertiary,Macrolides,0.009242144177449169
16 to 20 years,HAI,Tertiary,Nitroimidazoles,0.20147874306839192
16 to 20 years,HAI,Tertiary,Penicillins,0.31792975970425125
16 to 20 years,HAI,Tertiary,Quinolones,0.014787430683918669
16 to 20 years,HAI,Tertiary,Sulphonamides,0.05914972273567468
16 to 20 years,HAI,Tertiary,Tetracyclines,0.025878003696857676
16 to 20 years,HAI,Specialist,Aminoglycosides,0.037037037037037035
16 to 20 years,HAI,Specialist,Amphenicols,0.0
16 to 20 years,HAI,Specialist,Carbapenems,0.09876543209876541
16 to 20 years,HAI,Specialist,Cephalosporins,0.48148148148148145
16 to 20 years,HAI,Specialist,Glycopeptides,0.0864197530864198
16 to 20 years,HAI,Specialist,Lincosamides,0.0
16 to 20 years,HAI,Specialist,Macrolides,0.01234567901234568
16 to 20 years,HAI,Specialist,Nitroimidazoles,0.14814814814814814
16 to 20 years,HAI,Specialist,Penicillins,0.1358024691358024
16 to 20 years,HAI,Specialist,Quinolones,0.0
16 to 20 years,HAI,Specialist,Sulphonamides,0.0
16 to 20 years,HAI,Specialist,Tetracyclines,0.0
16 to 20 years,HBCI,Primary,Aminoglycosides,0.03896103896103897
16 to 20 years,HBCI,Primary,Amphenicols,0.0625
16 to 20 years,HBCI,Primary,Carbapenems,0.0625
16 to 20 years,HBCI,Primary,Cephalosporins,0.17532467532467533
16 to 20 years,HBCI,Primary,Glycopeptides,0.0625
16 to 20 years,HBCI,Primary,Lincosamides,0.0625
16 to 20 years,HBCI,Primary,Macrolides,0.03896103896103897
16 to 20 years,HBCI,Primary,Nitroimidazoles,0.15584415584415587
16 to 20 years,HBCI,Primary,Penicillins,0.262987012987013
16 to 20 years,HBCI,Primary,Quinolones,0.03896103896103897
16 to 20 years,HBCI,Primary,Sulphonamides,0.02922077922077922
16 to 20 years,HBCI,Primary,Tetracyclines,0.009740259740259742
16 to 20 years,HBCI,District,Aminoglycosides,0.04240282685512368
16 to 20 years,HBCI,District,Amphenicols,0.07692307692307693
16 to 20 years,HBCI,District,Carbapenems,0.0032617559119325905
16 to 20 years,HBCI,District,Cephalosporins,0.26094047295460726
16 to 20 years,HBCI,District,Glycopeptides,0.029355803207393314
16 to 20 years,HBCI,District,Lincosamides,0.006523511823865181
16 to 20 years,HBCI,District,Macrolides,0.05871160641478663
16 to 20 years,HBCI,District,Nitroimidazoles,0.21527589018755097
16 to 20 years,HBCI,District,Penicillins,0.21853764609948356
16 to 20 years,HBCI,District,Quinolones,0.013047023647730362
16 to 20 years,HBCI,District,Sulphonamides,0.04566458276705627
16 to 20 years,HBCI,District,Tetracyclines,0.029355803207393314
16 to 20 years,HBCI,Tertiary,Aminoglycosides,0.09611829944547134
16 to 20 years,HBCI,Tertiary,Amphenicols,0.0018484288354898336
16 to 20 years,HBCI,Tertiary,Carbapenems,0.022181146025878003
16 to 20 years,HBCI,Tertiary,Cephalosporins,0.2199630314232902
16 to 20 years,HBCI,Tertiary,Glycopeptides,0.027726432532347505
16 to 20 years,HBCI,Tertiary,Lincosamides,0.0036968576709796672
16 to 20 years,HBCI,Tertiary,Macrolides,0.009242144177449169
16 to 20 years,HBCI,Tertiary,Nitroimidazoles,0.20147874306839186
16 to 20 years,HBCI,Tertiary,Penicillins,0.3179297597042514
16 to 20 years,HBCI,Tertiary,Quinolones,0.014787430683918669
16 to 20 years,HBCI,Tertiary,Sulphonamides,0.059149722735674676
16 to 20 years,HBCI,Tertiary,Tetracyclines,0.025878003696857672
16 to 20 years,HBCI,Specialist,Aminoglycosides,0.026143790849673203
16 to 20 years,HBCI,Specialist,Amphenicols,0.05882352941176471
16 to 20 years,HBCI,Specialist,Carbapenems,0.06971677559912855
16 to 20 years,HBCI,Specialist,Cephalosporins,0.33986928104575165
16 to 20 years,HBCI,Specialist,Glycopeptides,0.06100217864923747
16 to 20 years,HBCI,Specialist,Lincosamides,0.05882352941176471
16 to 20 years,HBCI,Specialist,Macrolides,0.008714596949891068
16 to 20 years,HBCI,Specialist,Nitroimidazoles,0.10457516339869281
16 to 20 years,HBCI,Specialist,Penicillins,0.09586056644880175
16 to 20 years,HBCI,Specialist,Quinolones,0.05882352941176471
16 to 20 years,HBCI,Specialist,Sulphonamides,0.05882352941176471
16 to 20 years,HBCI,Specialist,Tetracyclines,0.05882352941176471
16 to 20 years,NIC,Primary,Aminoglycosides,0.05194805194805195
16 to 20 years,NIC,Primary,Amphenicols,0.0
16 to 20 years,NIC,Primary,Carbapenems,0.0
16 to 20 years,NIC,Primary,Cephalosporins,0.2337662337662337
16 to 20 years,NIC,Primary,Glycopeptides,0.0
16 to 20 years,NIC,Primary,Lincosamides,0.0
16 to 20 years,NIC,Primary,Macrolides,0.05194805194805197
16 to 20 years,NIC,Primary,Nitroimidazoles,0.2077922077922079
