Census District,City/Town/Village,Total Population,Year,latitude,longitude,lat_decimals,lon_decimals,needs_reassign,good_coords,pop_clean
Ngwaketse West,Khikhi,1,2022,-24.637095415188412,25.38895432844159,1,1,True,False,1
Ngwaketse West,Botlhatsametsi,7,2022,-24.650628173916733,25.341903127830882,1,1,True,False,7
Ngwaketse West,Mmutle,5,2022,-24.961845297151136,25.27354277488455,1,1,True,False,5
Ngwaketse West,Lodingwane /Dikwakwane,10,2022,-24.811182696645442,25.66988507491625,1,1,True,False,10
Ngwaketse West,Kue,37,2022,-24.65320656851723,25.361732323351056,1,1,True,False,37
Ngwaketse West,Ngampopela,3,2022,-24.965527363546443,25.16976456149011,1,1,True,False,3
Ngwaketse West,Lenong,18,2022,-24.764250183889757,25.66729259189675,1,1,True,False,18
Ngwaketse West,Dinoge / Mmahumalebe,11,2022,-24.8676971775098,25.662052211413908,1,1,True,False,11
Ngwaketse West,Matlhatswane,2,2022,-24.80985699653707,25.331827141608926,1,1,True,False,2
Ngwaketse West,Ditawana,3,2022,-24.80701347125113,25.27678154322728,1,1,True,False,3
Ngwaketse West,Mabeleng,1,2022,-24.81778599793735,25.485705231727174,1,1,True,False,1
Ngwaketse West,Bonyamabogo Farm,3,2022,-24.629053163787493,25.57907544052756,1,1,True,False,3
Ngwaketse West,Kgomo,3,2022,-24.763184623990835,25.37132098716547,1,1,True,False,3
Ngwaketse West,lefoko cattlepost,22,2022,-24.624602093658673,25.26585717853004,1,1,True,False,22
Ngwaketse West,Dikukube,26,2022,-24.691389008354324,25.247358170758794,1,1,True,False,26
Ngwaketse West,Lebutse,68,2022,-24.83311807706023,25.263207198857152,1,1,True,False,68
Ngwaketse West,Matunte,13,2022,-24.77937153880531,25.132058529144253,1,1,True,False,13
Ngwaketse West,Oki,4,2022,-24.818501356081455,25.54744387382539,1,1,True,False,4
Ngwaketse West,Tsonyane Cattle Post,8,2022,-24.652966010498012,25.123838021699196,1,1,True,False,8
Ngwaketse West,Moitshinyi,28,2022,-24.89481796878274,25.308302934188347,1,1,True,False,28
Ngwaketse West,Ditumalano,4,2022,-24.612276790481637,25.58286038971422,1,1,True,False,4
Ngwaketse West,Dithutlwa,52,2022,-24.746597390677856,25.311944636481815,1,1,True,False,52
Ngwaketse West,Taka,30,2022,-24.734774712324672,25.243187755677415,1,1,True,False,30
Ngwaketse West,Localities with No Affiliation,275,2022,-24.770603529259727,25.65411132057218,1,1,True,False,275
Ngwaketse West,Selebatso Farm,14,2022,-24.756380498274368,25.1374102307466,1,1,True,False,14
Ngwaketse West,Kgomoyatheko farm,2,2022,-24.713676047226173,25.61424475231771,1,1,True,False,2
Ngwaketse West,Kgasa's farm,6,2022,-24.718445407615857,25.096872635967287,1,1,True,False,6
Ngwaketse West,Gerhard Meyer,8,2022,-24.884800448721762,25.31787025715465,1,1,True,False,8
Ngwaketse West,Farm K 20 (Mohutsiwa's Farm),8,2022,-24.745836843379696,25.455071780349726,1,1,True,False,8
Ngwaketse West,Sebonego /Marigane K N 94,8,2022,-24.83179506065232,25.2905225764089,1,1,True,False,8
Ngwaketse West,Gasennelwe's Farm,6,2022,-24.72523899907507,25.394004932777616,1,1,True,False,6
Ngwaketse West,Farm KN 55 (Charles Farm),6,2022,-24.75889415184247,25.186116695970018,1,1,True,False,6
Ngwaketse West,Masisi Farm,19,2022,-24.89780552677147,25.415653732997356,1,1,True,False,19
Ngwaketse West,Farm KN 60 (Bodumatau/Sebonego Marigane),20,2022,-24.688373667702006,25.142450135890844,1,1,True,False,20
Ngwaketse West,Farm KN 56 (Makepe's farm),2,2022,-24.793162600023933,25.55843291671292,1,1,True,False,2
Ngwaketse West,Farm KN 57 (Gare's Farm),6,2022,-24.7575331763745,25.424932103051372,1,1,True,False,6
Ngwaketse West,Gofamodimo's Farm,11,2022,-24.7118017394923,25.360882696983474,1,1,True,False,11
Ngwaketse West,Farm KN 22(Tubane's/Thebe Farm,3,2022,-24.719261728009133,25.092213137221393,1,1,True,False,3
Ngwaketse West,Radius Ranch,2,2022,-24.683017675461265,25.372102099716468,1,1,True,False,2
Ngwaketse West,Ranch KN 51 (Tema Ranch),37,2022,-24.887590851251836,25.41221722064431,1,1,True,False,37
Ngwaketse West,Farm K 21 (Machana Syndicate),2,2022,-24.92394940046869,25.224892920440585,1,1,True,False,2
Ngwaketse West,Kgakai,5,2022,-24.713108501243028,25.48391493744718,1,1,True,False,5
Ngwaketse West,Farm KN 61 (Masepamagolo),8,2022,-24.876560631893998,25.106108846692848,1,1,True,False,8
Ngwaketse West,Gaileys Farm,5,2022,-24.922359520208516,25.18906419868379,1,1,True,False,5
Ngwaketse West,Phokojana Farm,3,2022,-24.91608373168814,25.521617358275687,1,1,True,False,3
Ngwaketse West,Farm KN 64 (Tshinka/Gares's Farm),7,2022,-24.847576882850483,25.150413097927313,1,1,True,False,7
Ngwaketse West,Farm KN 23 (Masire's Farm),29,2022,-24.591382894604155,25.212242044364537,1,1,True,False,29
Ngwaketse West,Sebonego,4,2022,-24.906264848055084,25.467103653026452,1,1,True,False,4
Ngwaketse West,Farm K 15 (Mokalana/Ishmael Sons),8,2022,-24.85295878138667,25.516142409456872,1,1,True,False,8
Ngwaketse West,Viking Ranch,4,2022,-24.618192431280136,25.09021506117827,1,1,True,False,4
Ngwaketse West,Boloto Farm,2,2022,-24.60212852823184,25.137438942125954,1,1,True,False,2
Ngwaketse West,Taung Ranch,7,2022,-24.87925528065703,25.338362355490315,1,1,True,False,7
Ngwaketse West,Dinake Farm,1,2022,-24.633391349254243,25.430594574849824,1,1,True,False,1
Ngwaketse West,Farm KN 12,5,2022,-24.913185759008467,25.34318108553133,1,1,True,False,5
Ngwaketse West,Farm KN 14 (Bonyamabogo),7,2022,-24.678260604360915,25.46472337631995,1,1,True,False,7
Ngwaketse West,Farm KN 52 (Willy Katuruma),16,2022,-24.960693786840856,25.533215411535885,1,1,True,False,16
Ngwaketse West,Lekopa Pampiri Farm,4,2022,-24.81217709473406,25.65492256583914,1,1,True,False,4
South East,Otse Lands,4,2022,-25.296035469807965,25.751427426268894,1,2,True,False,4
South East,Manyelanong,30,2022,-25.198044145514523,25.66620552401683,1,2,True,False,30
South East,Rakurung,17,2022,-24.697422547060366,25.99965240254272,1,2,True,False,17
South East,Sekutswane,137,2022,-25.14591082474459,26.01630640906048,1,2,True,False,137
South East,Maladiepe 1,37,2022,-24.78206392027001,26.06109280620895,1,2,True,False,37
South East,Ratauyagae,67,2022,-25.273159141730776,26.05303370856269,1,2,True,False,67
South East,Maruswana,16,2022,-24.994545559439366,25.91608276699511,1,2,True,False,16
South East,Maokamatshwane,104,2022,-25.118850846029382,26.025534115332256,1,2,True,False,104
South East,Mmamenwe,38,2022,-24.969852467855365,25.838002234026167,1,2,True,False,38
South East,Maleladiepe,6,2022,-24.904617443535134,25.980596693874734,1,2,True,False,6
South East,Tauyadira,3,2022,-24.490595990900182,26.05119436868891,1,2,True,False,3
South East,Disana,5,2022,-24.580129015631872,25.984354749259705,1,2,True,False,5
South East,Magotane,28,2022,-24.780780504411787,25.824452832437824,1,2,True,False,28
South East,Potsane,84,2022,-25.313930291393802,25.808481635117126,1,2,True,False,84
South East,Matlapekwe,0,2022,-24.561312204325308,25.772251136963874,1,2,True,False,0
South East,Lephaleng,16,2022,-24.587317013934356,25.803987003631825,1,2,True,False,16
South East,Lesetlhane,64,2022,-24.593102285100347,25.99456546885495,1,2,True,False,64
South East,Ditsotswane 1,53,2022,-24.994040822785717,25.944526375484717,1,2,True,False,53
South East,Gamarete,29,2022,-25.297247826420428,25.75474297798128,1,2,True,False,29
South East,Seoposengwe,13,2022,-24.723212667045242,25.948743272478943,1,2,True,False,13
South East,Bojankwe,24,2022,-25.083044661934945,25.809169218507588,1,2,True,False,24
South East,Dikgatlhong,32,2022,-25.126264004638752,25.88412806731449,1,2,True,False,32
South East,Seribe,43,2022,-25.080815211312604,25.805376168388044,1,2,True,False,43
South East,Lareng,40,2022,-24.91531217840136,25.868939738075156,1,2,True,False,40
South East,Tsokwane,42,2022,-25.13713057294232,25.956420301423055,1,2,True,False,42
South East,Sepitswane,23,2022,-24.786627954955122,25.9569778399183,1,2,True,False,23
South East,Selokwane,7,2022,-24.828126328523485,25.96624465575196,1,2,True,False,7
South East,Dithojwane,6,2022,-24.96468908015716,25.81406205991246,1,2,True,False,6
South East,Sengoma,27,2022,-25.412049133245365,25.93990182848915,1,2,True,False,27
South East,Lefafu,7,2022,-24.544087972107434,25.750050072748113,1,2,True,False,7
South East,Boatle,77,2022,-25.060247113757818,25.850365312827776,1,2,True,False,77
South East,Ditsotswane 2,2,2022,-25.023115154985934,25.89477427032749,1,2,True,False,2
South East,Sentlhane,163,2022,-25.016644737899483,25.93821535011076,1,2,True,False,163
South East,Mmokolodi Farm,478,2022,-25.106142984526294,26.032982339626912,1,2,True,False,478
South East,Forest Hill,13,2022,-24.80170686847854,25.777809009827205,1,2,True,False,13
South East,Metsimaswaane,345,2022,-25.45144166987743,26.004948964053508,1,2,True,False,345
South East,Malenale,99,2022,-24.60607898055607,25.780479811049123,1,2,True,False,99
South East,Kika,25,2022,-25.3643855454767,25.881664239432958,1,2,True,False,25
South East,Mmamaireng,197,2022,-24.481962585645515,25.99772691458378,1,2,True,False,197
South East,Lekgwapheng,30,2022,-24.84744239450141,25.953623989173664,1,2,True,False,30
South East,Taung,11,2022,-25.3999790375347,26.012338132343313,1,2,True,False,11
South East,Phataneng,35,2022,-24.91200139878079,25.992172078887577,1,2,True,False,35
South East,Kgosiane,53,2022,-25.139305014115276,25.765865580840963,1,2,True,False,53
South East,Kgabanalantorogo,1,2022,-24.52786054830295,26.066995798743438,1,2,True,False,1
South East,Diphaleng,7,2022,-24.722162551289262,26.04348904017108,1,2,True,False,7
South East,Sefoke,79,2022,-24.966506438147032,25.830507990559102,1,2,True,False,79
South East,Mabutswe,161,2022,-25.042465276009175,25.669575696340306,1,2,True,False,161
South East,Mmamogofu,50,2022,-24.48574375567701,25.777274496484246,1,2,True,False,50
South East,Terateng,46,2022,-24.80879145641351,26.001110869474942,1,2,True,False,46
South East,Letlapeng,6,2022,-24.95970582270482,26.049318423774736,1,2,True,False,6
South East,Maratadiba,98,2022,-25.073771653611246,25.999228010322767,1,2,True,False,98
South East,Radipotsanyane,17,2022,-25.145918638015793,25.81645922008864,1,2,True,False,17
South East,Mabowana,61,2022,-24.771385678501133,25.673495163653687,1,2,True,False,61
South East,Ramokwebetwane,128,2022,-24.886974166136696,25.867239285789594,1,2,True,False,128
South East,Mathothwana,87,2022,-24.630983320090017,25.807903092552035,1,2,True,False,87
South East,Kala Farms,1,2022,-24.920730813788744,25.701413317346685,1,2,True,False,1
South East,Majweadikgokong,4,2022,-24.89243635903765,25.69421943419305,1,2,True,False,4
South East,Mosonngwa,23,2022,-24.995673709859464,25.71404723050815,1,2,True,False,23
South East,Lemmonyane,39,2022,-24.715130955611944,25.736229664795406,1,2,True,False,39
South East,Magwading,17,2022,-25.057005774400263,25.966498401448423,1,2,True,False,17
South East,Keinmoe's Farm,0,2022,-24.627290699607574,25.8101391042981,1,2,True,False,0
South East,Ruretse,358,2022,-25.143497483731835,25.83335019963753,1,2,True,False,358
South East,Derek Brink's Farm,17,2022,-24.78396828338673,25.90119299325595,1,2,True,False,17
South East,Egypt,71,2022,-24.586938555222243,26.053211010820824,1,2,True,False,71
South East,Tlokweng Gate,334,2022,-24.708784846895774,25.96762571901224,1,2,True,False,334
South East,Localities with No Affiliation,"2,327",2022,-25.128191707458974,25.921082874593456,1,2,True,False,2327
South East,Hildavale Farm 1 / Sebego's Farm/,7,2022,-24.770481320226068,25.96231534600961,1,2,True,False,7
South East,Glaisdale's Farm / ITJ,6,2022,-25.26157019804145,25.9520031382721,1,2,True,False,6
South East,Crowsley Park,9,2022,-25.40792666894328,25.93979837619984,1,2,True,False,9
South East,Thabantle Farm,2,2022,-24.68684621090975,25.858340674606065,1,2,True,False,2
South East,Mokoni,1,2022,-24.670494051643647,25.88794144794598,1,2,True,False,1
South East,Thornton Park Farm,1,2022,-25.442577613985335,25.84366817447144,1,2,True,False,1
South East,De Rust's Farm,21,2022,-24.5330218891996,25.81570922433857,1,2,True,False,21
South East,Nienabersrust Farm,4,2022,-25.026609707029763,25.763521054489914,1,2,True,False,4
South East,Kerekang's Farm,1,2022,-24.57484091714896,25.79900717792689,1,2,True,False,1
South East,Doornlaagte Farm,9,2022,-24.690000339103566,25.829816715493184,1,2,True,False,9
South East,Lobatse Estates H.Q.,10,2022,-24.579383089383576,25.893207869218415,1,2,True,False,10
South East,Odendaalsrust Farm,37,2022,-24.645547400362283,25.85979801247233,1,2,True,False,37
South East,Lobatse Estates Farm,31,2022,-24.507255201770576,25.69510006520907,1,2,True,False,31
South East,New Pass,17,2022,-24.84644087849733,25.792603109311838,1,2,True,False,17
South East,Sunnyside Farm,54,2022,-25.241631741383912,25.807823652730054,1,2,True,False,54
South East,Pumula Farm 1,147,2022,-25.082013918206904,25.946806377541577,1,2,True,False,147
South East,Hildavale,98,2022,-24.72569485670406,25.78962724193244,1,2,True,False,98
South East,Mount Olive Farm,4,2022,-25.310757876699686,25.653080248515685,1,2,True,False,4
South East,Morokwe's Farm,17,2022,-24.550677414169414,25.68517752621211,1,2,True,False,17
South East,Knock Duff's Farm,21,2022,-25.263247862949456,25.858589154188373,1,2,True,False,21
South East,Mogwe's Farm,3,2022,-24.603653395686738,25.728947900273862,1,2,True,False,3
South East,Morokwe II,4,2022,-24.98941165389638,25.857590692024637,1,2,True,False,4
South East,Maradu,11,2022,-24.6384227963245,25.891033600895632,1,2,True,False,11
South East,Maruping,1,2022,-24.522695012906873,26.041992809483013,1,2,True,False,1
South East,No Name,2,2022,-25.04996893255103,25.92522938486933,1,2,True,False,2
South East,Waugh,1,2022,-24.78005465744337,25.662781149750078,1,2,True,False,1
South East,Crowsley Park 2,16,2022,-25.242164026362282,25.809730243507286,1,2,True,False,16
South East,Doornlagte 2,6,2022,-24.677597888503925,25.983169042460613,1,2,True,False,6
South East,R Farm,5,2022,-24.658774760063825,25.75923237919328,1,2,True,False,5
South East,David Bachanan,11,2022,-25.174770202860355,26.03843565891733,1,2,True,False,11
South East,Wilson's Farm,22,2022,-25.441387815429724,25.87204158302757,1,2,True,False,22
South East,Notwane/J. Wilsons Farm,2,2022,-25.041061057547633,25.68858601619137,1,2,True,False,2
South East,Feedmaster,3,2022,-25.297942314597616,25.751293486088336,1,2,True,False,3
South East,Notwane Side,419,2022,-24.660126577211734,26.03058839353543,1,2,True,False,419
South East,BDF Camp,47,2022,-25.208353404128584,26.066375156856935,1,2,True,False,47
South East,Kgale Quarry,1,2022,-24.5370562105557,26.0123995794859,1,2,True,False,1
South East,St. Joseph College,556,2022,-24.509405420846853,25.78449400116122,1,2,True,False,556
South East,Lion Park,146,2022,-24.57133612814475,25.97281550717008,1,2,True,False,146
South East,Pioneer Border Post,74,2022,-24.875439341128818,25.74312305598552,1,2,True,False,74
South East,Manong Game Lodge,8,2022,-25.20212746433606,25.811323647287463,1,2,True,False,8
South East,Big Valley Lodge,120,2022,-24.671232326449278,25.942705871177484,1,2,True,False,120
South East,L.J Erasmus,16,2022,-24.775146425541738,26.056895503061508,1,2,True,False,16
South East,Botala Farm Fitt's,14,2022,-24.50413474343011,25.834299974257018,1,2,True,False,14
South East,Kelly's,4,2022,-25.09412126790886,25.858100851701575,1,2,True,False,4
South East,Notwane Farm,29,2022,-25.407333728754505,25.742257760415512,1,2,True,False,29
South East,Lobatse Farms,14,2022,-24.483267961675995,25.819182083517337,1,2,True,False,14
South East,Crocodile Farms,19,2022,-24.640740300321117,25.676219120456114,1,2,True,False,19
South East,Fouls Rust / Peak Pullets,3,2022,-25.247305409022168,26.01053797516158,1,2,True,False,3
South East,Crocodile Pools,59,2022,-24.751511726536716,25.659542824421713,1,2,True,False,59
South East,Sharps Farm,2,2022,-25.464450248712897,25.93697248560991,1,2,True,False,2
South East,Dikotlha Farm,1,2022,-24.91655279764251,25.764552135936977,1,2,True,False,1
South East,Interoute Farm,1,2022,-25.10829645756343,25.849811038294998,1,2,True,False,1
South East,Ntaela Farm,3,2022,-25.090107783260937,25.768055458607797,1,2,True,False,3
South East,North Trade Holdings,2,2022,-25.224656485659686,25.81785749661294,1,2,True,False,2
South East,Manyena Farm,1,2022,-25.194833022375818,25.879507830876214,1,2,True,False,1
South East,Farm 75,3,2022,-25.017986011867997,25.919057715605916,1,2,True,False,3
South East,Geodore Estates,6,2022,-25.221091261149454,26.04487062505611,1,2,True,False,6
South East,Mokaila Farm,3,2022,-25.006409567131143,25.789336788350475,1,2,True,False,3
South East,Farm 14-JO (Geluk),1,2022,-24.897337538900427,25.89550991810442,1,2,True,False,1
South East,Springfield Farm (Maruping),154,2022,-24.765787893418544,26.028664992754877,1,2,True,False,154
South East,Lobatse Farms (Portion 27),7,2022,-24.799191464127283,25.771700241959547,1,2,True,False,7
Kweneng East,Boditsane,44,2022,-24.004638608242317,25.46154126075701,1,1,True,False,44
Kweneng East,Boditse,1,2022,-23.405289478178936,25.82677665329112,1,1,True,False,1
Kweneng East,Mosanteng,107,2022,-24.72197994052281,25.697793097410184,1,1,True,False,107
Kweneng East,Diagane,223,2022,-24.12166241726795,25.20578179421085,1,1,True,False,223
Kweneng East,Katswane,16,2022,-23.951236571529307,25.267150789517434,1,1,True,False,16
Kweneng East,Mantsho,105,2022,-23.89876802550906,25.45129441722907,1,1,True,False,105
Kweneng East,Ditshukudu,82,2022,-23.402614889096824,25.220772749516353,1,1,True,False,82
Kweneng East,Gamakoko,10,2022,-23.021826436994893,25.880537406558254,1,1,True,False,10
Kweneng East,Gathoka,168,2022,-24.058502584236344,25.657292906147365,1,1,True,False,168
Kweneng East,Losilakgokong,93,2022,-24.110793115252896,25.215581194729182,1,1,True,False,93
Kweneng East,Gamoleele,117,2022,-23.648467598659217,25.764866906432083,1,1,True,False,117
Kweneng East,Gamawatle,80,2022,-24.234143008742272,25.432355174315834,1,1,True,False,80
Kweneng East,Gamonkga,14,2022,-24.482996528324897,25.33447174495303,1,1,True,False,14
Kweneng East,Garuthwi,5,2022,-23.024079330448522,25.592076708715798,1,1,True,False,5
Kweneng East,Mmatematema,15,2022,-23.294469351206125,25.151043436422327,1,1,True,False,15
Kweneng East,Kgabodukwe,44,2022,-23.02948908606012,25.509206766778927,1,1,True,False,44
Kweneng East,Kgomodinake,6,2022,-24.34695289570947,25.809038573888945,1,1,True,False,6
Kweneng East,Khudu-ya-Majako,135,2022,-24.702745787635838,25.875796292294357,1,1,True,False,135
Kweneng East,Lwale,57,2022,-23.95664322310954,25.411871905153774,1,1,True,False,57
Kweneng East,Madiabatho,45,2022,-23.073763322642876,25.649483915505748,1,1,True,False,45
Kweneng East,Mosokotswe,334,2022,-24.488377250180505,25.320172005038422,1,1,True,False,334
Kweneng East,Mmakanke 1,4,2022,-24.52597978251587,25.584333947220877,1,1,True,False,4
Kweneng East,Maiso,78,2022,-24.611773959211572,25.34172737687293,1,1,True,False,78
Kweneng East,Magokotswane,44,2022,-23.373645174327756,25.59316347232398,1,1,True,False,44
Kweneng East,Seherelela,238,2022,-23.33645403423746,25.276512363081526,1,1,True,False,238
Kweneng East,Mmamarobole,100,2022,-23.49752105948439,25.88623549881449,1,1,True,False,100
Kweneng East,Mamputhe,12,2022,-24.639630917321266,25.84319883626627,1,1,True,False,12
Kweneng East,Mmanoko,177,2022,-23.447871979515366,25.40740584878729,1,1,True,False,177
Kweneng East,Mapapeng,103,2022,-23.93642371243354,25.755838393365455,1,1,True,False,103
Kweneng East,Selokwana,101,2022,-24.453568665402578,25.216120888993917,1,1,True,False,101
Kweneng East,Mhatane,21,2022,-24.20946742834647,25.72707444673456,1,1,True,False,21
Kweneng East,Mhatswe,20,2022,-23.843007053881887,25.364255056266884,1,1,True,False,20
